timestamp,accel1,velocity1,force
1036697730,-134.177,-1.0786,-231.621
1036699730,-115.074,-1.30875,-256.33
1036701730,-104.969,-1.51868,-319.323
1036703729,-99.8275,-1.71824,-325.729
1036705731,-95.3433,-1.90912,-297.817
1036707736,-89.2747,-2.08811,-282.107
1036709731,-81.6814,-2.25107,-225.825
1036711728,-68.6472,-2.38816,-125.769
1036713730,-59.6488,-2.50757,-39.8972
1036715732,-51.5174,-2.61071,10.8936
1036717732,-46.8538,-2.70442,56.1936
1036719731,-43.9241,-2.79222,95.545
1036721731,-42.1603,-2.87654,89.139
1036723713,-40.4264,-2.95667,85.3258
1036725712,-35.8225,-3.02828,90.8167
1036727706,-31.697,-3.09148,96.0026
1036729707,-27.6911,-3.14689,88.3763
1036731731,-25.2099,-3.19792,82.2753
1036733704,-22.7884,-3.24288,59.7016
1036735706,-20.4566,-3.28383,-7.56191
1036737705,-20.0679,-3.32395,-92.2133
1036739717,-20.0978,-3.36438,-133.09
1036741731,-17.9155,-3.40047,-118.295
1036743702,-16.7795,-3.43354,-128.819
1036745707,-14.6868,-3.46298,-135.378
1036747705,-11.9664,-3.48689,-112.194
1036749704,-7.96049,-3.50281,-107.161
1036751730,-5.44931,-3.51385,-97.2466
1036753706,-3.71541,-3.52119,-87.485
1036755709,-1.11456,-3.52342,-72.6901
1036757729,1.27704,-3.52084,-62.4709
1036759730,2.74189,-3.51535,-53.3194
1036761732,2.74189,-3.50987,-56.5225
1036763730,2.77178,-3.50433,-53.777
1036765730,3.8181,-3.49669,-73.3002
1036767729,5.04379,-3.48661,-106.398
1036769727,6.38907,-3.47384,-114.177
1036771735,6.98695,-3.45981,-108.076
1036773729,6.59832,-3.44666,-99.5345
1036775732,4.92421,-3.43679,-78.0285
1036777732,4.80463,-3.42718,-68.1144
1036779730,4.74484,-3.4177,-60.4881
1036781728,4.4758,-3.40876,-56.0649
1036783728,4.29642,-3.40017,-46.9134
1036785729,4.41601,-3.39133,-45.6932
1036787736,5.40254,-3.38049,-50.879
1036789729,6.09012,-3.36835,-56.675
1036791729,6.47874,-3.35539,-56.675
1036793730,6.50865,-3.34237,-42.9477
1036795731,6.41895,-3.32953,-32.8811
1036797732,6.38907,-3.31674,-31.0508
1036799731,6.23958,-3.30427,-31.2033
1036801731,6.2097,-3.29185,-29.8306
1036803734,6.09012,-3.27965,-25.4073
1036805729,5.85095,-3.26798,-20.374
1036807730,5.58191,-3.25681,-20.374
1036809730,5.19326,-3.24642,-23.8821
1036811728,5.01389,-3.2364,-23.7296
1036813731,4.74484,-3.2269,-19.3063
1036815734,4.53559,-3.21782,-17.171
1036817732,4.17684,-3.20947,-17.476
1036819738,3.87789,-3.20169,-22.6619
1036821735,3.78822,-3.19413,-24.1871
1036823733,3.57894,-3.18698,-19.7639
1036825729,3.54905,-3.17989,-15.4932
1036827731,3.48926,-3.17291,-14.4255
1036829735,3.54905,-3.16579,-14.8831
1036831730,3.66864,-3.15847,-17.3235
1036833731,3.8181,-3.15083,-17.476
1036835709,3.99747,-3.14293,-14.1205
1036837730,4.11705,-3.13461,-12.9003
1036839728,4.26652,-3.12608,-13.2053
1036841731,4.32631,-3.11742,-12.5952
1036843729,4.32631,-3.10877,-10.0023
1036845729,4.32631,-3.10012,-9.08717
1036847730,-2.699,-3.10552,-9.08717
1036849728,35.6861,-3.03422,-26.9326
1036851711,60.3195,-2.91461,-30.8982
1036853729,54.4302,-2.80477,-17.171
1036855732,60.3494,-2.68389,143.438
1036857730,54.4601,-2.57508,183.704
1036859730,39.2137,-2.49665,198.957
1036861729,22.323,-2.45202,181.569
1036863731,14.7895,-2.42242,205.821
1036865730,9.70741,-2.40301,195.296
1036867710,5.94065,-2.39125,165.096
1036869729,4.86442,-2.38143,153.962
1036871731,3.51915,-2.37438,134.439
1036873730,7.64465,-2.3591,106.679
1036875728,-44.7312,-2.44847,93.8672
1036877728,-63.864,-2.5762,74.1915
1036879729,-60.9642,-2.69819,33.0098
1036881716,-70.2017,-2.83768,-123.633
1036883735,-64.1928,-2.96729,-149.868
1036885729,-48.4382,-3.06387,-133.853
1036887729,-35.6731,-3.13522,-71.1649
1036889729,-31.8166,-3.19885,-92.5184
1036891730,-28.7374,-3.25636,-73.1477
1036893730,-27.9004,-3.31216,-54.8447
1036895729,-27.0633,-3.36626,-70.8598
1036897728,-24.4027,-3.41504,-60.9457
1036899735,-21.5926,-3.45837,-37.7619
1036901714,-17.7361,-3.49347,-12.7478
1036903731,-16.6001,-3.52696,7.23302
1036905728,-15.494,-3.5579,-11.375
1036907729,4.02735,-3.54984,-19.6114
1036909729,12.667,-3.5245,-18.0861
1036911728,14.6102,-3.4953,-31.6609
1036913731,16.0152,-3.46322,-58.2002
1036915735,16.2544,-3.43065,-41.1174
1036917728,15.7462,-3.39926,-43.5578
1036919729,14.6401,-3.36997,-47.5235
1036921731,13.504,-3.34293,-44.6255
1036923730,10.5146,-3.32192,-48.4386
1036925732,7.70444,-3.30649,-42.0326
1036927730,6.7179,-3.29307,-31.0508
1036929731,6.74781,-3.27957,-28.3053
1036931734,5.13347,-3.26928,-12.4427
1036933730,-12.8633,-3.29496,9.82594
1036935729,-18.9917,-3.33292,19.7401
1036937730,-14.2683,-3.36147,-1.76596
1036939714,-10.1727,-3.38166,-22.2043
1036941731,-9.18618,-3.40019,-53.1669
1036943729,-6.70491,-3.41358,-60.3356
1036945731,-3.2072,-3.42,-47.2184
1036947735,-3.1773,-3.42637,-23.4245
1036949730,-2.34025,-3.43104,-6.95181
1036951731,0.0513447,-3.43094,-5.12151
1036953730,0.918295,-3.4291,-11.07
1036955727,1.57599,-3.42595,-8.93464
1036957729,3.07073,-3.41981,-10.0023
1036959730,5.13347,-3.40953,-15.0356
1036961728,6.83749,-3.39587,-24.9498
1036963735,0.499762,-3.39487,-27.6952
1036965730,-1.83204,-3.39852,-16.2558
1036967731,-1.05477,-3.40063,0.216863
1036969731,-2.19076,-3.40502,11.8088
1036971731,-3.2072,-3.41143,15.0118
1036973731,-1.80214,-3.41503,9.52089
1036975730,-1.05477,-3.41714,2.35221
1036977730,-1.20423,-3.41955,-7.10434
1036979735,0.0513447,-3.41945,-9.54474
1036981728,0.828622,-3.4178,-8.01949
1036983729,0.499762,-3.4168,-15.1882
1036985727,-0.0981196,-3.41699,-18.2387
1036987731,-0.277491,-3.41755,-15.3407
1036989729,-0.307398,-3.41816,-12.4427
1036991730,-0.636234,-3.41944,-8.47707
1036993727,-0.277491,-3.41999,-6.49424
1036995735,-0.337282,-3.42067,-7.10434
1036997732,-0.217701,-3.4211,-5.88414
1036999731,0.170926,-3.42076,-1.91849
1037001729,-0.0981196,-3.42096,0.674438
1037003729,0.200809,-3.42055,2.65726
1037005732,0.380181,-3.41979,4.48756
1037007729,0.380181,-3.41903,3.57241
1037009728,0.619343,-3.4178,0.216863
1037011734,0.64925,-3.41649,-4.51141
1037013728,0.469878,-3.41556,-8.32454
1037015730,0.499762,-3.41456,-12.1377
1037017731,0.64925,-3.41326,-19.1538
1037019730,0.290507,-3.41268,-20.6791
1037021730,0.619343,-3.41144,-18.8488
1037023729,0.499762,-3.41044,-19.0013
1037025731,0.410088,-3.40962,-18.6962
1037027735,0.768831,-3.40808,-15.3407
1037029730,0.619343,-3.40684,-13.5104
1037031729,0.559552,-3.40572,-14.1205
1037033730,0.738924,-3.40424,-13.5104
1037035728,0.709041,-3.40283,-11.375
1037037727,0.64925,-3.40153,-9.69727
1037039731,0.888412,-3.39975,-6.95181
1037041728,0.679133,-3.39839,-5.27404
1037043735,0.499762,-3.39739,-6.64676
1037045728,0.738924,-3.39592,-7.56191
1037047729,0.439971,-3.39504,-8.47707
1037049729,0.410088,-3.39422,-9.08717
1037051727,0.410088,-3.3934,-9.08717
1037053730,0.200809,-3.393,-9.69727
1037055729,0.2606,-3.39247,-9.69727
1037057730,0.350297,-3.39177,-7.40939
1037059733,0.2606,-3.39125,-4.81646
1037061728,0.230716,-3.39079,-3.59626
1037063728,0.380181,-3.39003,-2.83364
1037065729,0.200809,-3.38963,-3.44374
1037067729,0.32039,-3.38899,-4.05384
1037069730,0.529669,-3.38793,-2.68111
1037071728,0.350297,-3.38723,-1.76596
1037073728,0.469878,-3.38629,-1.30839
1037075734,0.589459,-3.38511,-0.545763
1037077729,0.529669,-3.38405,-0.545763
1037079732,0.439971,-3.38317,-1.76596
1037081728,0.499762,-3.38217,-2.22354
1037083730,0.410088,-3.38135,-3.74879
1037085727,0.350297,-3.38065,-5.57909
1037087730,0.439971,-3.37977,-5.73161
1037089729,0.290507,-3.37919,-5.27404
1037091733,0.350297,-3.37849,-4.81646
1037093731,0.499762,-3.37749,-3.74879
1037095730,0.380181,-3.37673,-2.98616
1037097731,0.32039,-3.37609,-2.83364
1037099733,0.439971,-3.37521,-2.83364
1037101729,0.380181,-3.37445,-2.98616
1037103731,0.290507,-3.37387,-3.44374
1037105731,0.469878,-3.37293,-2.37606
1037107734,0.290507,-3.37234,-1.76596
1037109728,0.290507,-3.37176,-1.46091
1037111754,0.469878,-3.37081,-1.15586
1037113730,0.290507,-3.37024,-1.46091
1037115730,0.2606,-3.36972,-2.52859
1037117729,0.32039,-3.36908,-2.68111
1037119729,0.170926,-3.36873,-2.83364
1037121730,0.170926,-3.36839,-3.44374
1037123735,0.350297,-3.36769,-2.68111
1037125731,0.2606,-3.36717,-1.46091
1037127729,0.111135,-3.36695,-1.00334
1037129729,0.2606,-3.36643,-0.0881875
1037131728,0.141019,-3.36614,0.0643376
1037133729,0.2606,-3.36562,-0.393238
1037135730,0.380181,-3.36486,0.216863
1037137729,0.200809,-3.36446,0.674438
1037139732,0.200809,-3.36406,0.216863
1037141729,0.290507,-3.36348,0.674438
1037143730,0.230716,-3.36302,0.826963
1037145728,0.170926,-3.36268,0.369388
1037147730,0.32039,-3.36203,0.521913
1037149730,0.200809,-3.36163,-0.545763
1037151729,0.230716,-3.36117,-1.61344
1037153729,0.32039,-3.36053,-1.61344
1037155735,0.141019,-3.36025,-1.15586
1037157728,0.141019,-3.35997,-1.00334
1037159728,0.230716,-3.35951,-0.698288
1037161732,0.230716,-3.35904,-0.698288
1037163730,0.200809,-3.35864,-1.00334
1037165731,0.200809,-3.35824,-0.545763
1037167728,0.111135,-3.35802,-0.393238
1037169730,0.081228,-3.35786,-0.850813
1037171737,0.290507,-3.35727,-0.850813
1037173729,0.200809,-3.35687,-0.850813
1037175730,0.141019,-3.35659,-0.850813
1037177728,0.141019,-3.35631,-0.850813
1037179757,0.141019,-3.35602,-1.30839
1037181755,0.170926,-3.35568,-2.22354
1037183729,0.2606,-3.35517,-2.07101
1037185754,0.200809,-3.35476,-1.46091
1037187735,0.0513447,-3.35466,-1.46091
1037189753,0.200809,-3.35425,-1.15586
1037191753,0.170926,-3.35391,-0.850813
1037193754,0.111135,-3.35369,-0.850813
1037195756,0.230716,-3.35323,-0.240712
1037197755,0.111135,-3.353,0.521913
1037199753,0.111135,-3.35278,0.216863
1037201755,0.200809,-3.35238,0.369388
1037203734,0.170926,-3.35204,0.979488
1037205754,0.0214375,-3.352,0.674438
1037207755,0.141019,-3.35172,0.826963
1037209754,0.111135,-3.35149,0.521913
1037211754,0.081228,-3.35133,-0.0881875
1037213754,0.200809,-3.35093,0.0643376
1037215753,0.0513447,-3.35083,0.369388
1037217752,0.0214375,-3.35078,0.0643376
1037219736,0.141019,-3.3505,-0.240712
1037221757,0.111135,-3.35028,-0.0881875
1037223757,0.0513447,-3.35018,-0.393238
1037225755,0.141019,-3.3499,0.0643376
1037227755,0.081228,-3.34973,0.216863
1037229758,0.0214375,-3.34969,-0.240712
1037231758,0.200809,-3.34929,-0.0881875
1037233755,0.081228,-3.34913,0.216863
1037235758,0.0214375,-3.34908,0.0643376
1037237768,0.141019,-3.3488,-0.240712
1037239766,0.141019,-3.34852,-0.698288
1037241748,0.111135,-3.3483,-1.30839
1037243748,0.141019,-3.34802,-1.00334
1037245767,0.081228,-3.34785,-0.545763
1037247768,-0.0084458,-3.34787,-1.00334
1037249766,0.141019,-3.34759,-1.15586
1037251747,0.141019,-3.34731,-1.15586
1037253749,0.0513447,-3.3472,-1.00334
1037255731,0.111135,-3.34698,-0.698288
1037257743,0.081228,-3.34682,-0.545763
1037259749,0.081228,-3.34666,-0.850813
1037261741,0.111135,-3.34644,-0.698288
1037263742,0.081228,-3.34627,0.0643376
1037265744,-0.0084458,-3.34629,0.0643376
1037267748,0.081228,-3.34613,-0.0881875
1037269743,0.141019,-3.34585,-0.240712
1037271748,0.0214375,-3.3458,-0.393238
1037273742,0.081228,-3.34564,0.0643376
1037275739,0.0214375,-3.3456,0.369388
1037277747,0.0214375,-3.34556,0.0643376
1037279747,0.111135,-3.34533,-0.240712
1037281742,0.111135,-3.34511,0.0643376
1037283747,-0.038353,-3.34519,0.216863
1037285742,0.0214375,-3.34515,0.369388
1037287741,0.081228,-3.34498,0.521913
1037289746,-0.0084458,-3.345,0.0643376
1037291741,0.111135,-3.34478,0.216863
1037293741,0.0214375,-3.34474,0.674438
1037295745,-0.038353,-3.34481,0.521913
1037297747,0.111135,-3.34459,0.0643376
1037299747,0.141019,-3.34431,0.0643376
1037301747,0.0513447,-3.34421,-0.0881875
1037303742,0.0513447,-3.3441,-0.0881875
1037305768,0.0214375,-3.34406,0.216863
1037307747,-0.0084458,-3.34408,-0.698288
1037309766,0.141019,-3.34379,-0.850813
1037311767,0.081228,-3.34363,-0.698288
1037313747,-0.0084458,-3.34365,-0.545763
1037315746,0.081228,-3.34348,-0.545763
1037317767,0.081228,-3.34332,-0.545763
1037319771,0.0513447,-3.34322,-0.850813
1037321766,0.0513447,-3.34311,-0.698288
1037323764,0.0214375,-3.34307,-0.240712
1037325768,0.0214375,-3.34303,-0.545763
1037327768,0.111135,-3.34281,-0.850813
1037329766,0.111135,-3.34258,-0.698288
1037331772,-0.0084458,-3.3426,-0.545763
1037333767,0.0214375,-3.34256,-0.240712
1037335772,0.0214375,-3.34252,-0.240712
1037337771,0.0513447,-3.34241,-0.698288
1037339767,0.081228,-3.34225,-0.850813
1037341767,0.081228,-3.34209,-0.240712
1037343765,-0.0084458,-3.34211,-0.0881875
1037345765,-0.0084458,-3.34212,0.0643376
1037347773,0.111135,-3.3419,0.0643376
1037349773,0.0214375,-3.34186,0.0643376
1037351767,0.0214375,-3.34181,0.369388
1037353767,0.0214375,-3.34177,0.521913
1037355766,-0.0084458,-3.34179,0.521913
1037357766,0.081228,-3.34163,0.0643376
1037359774,0.111135,-3.3414,0.521913
1037361771,-0.0084458,-3.34142,0.826963
1037363773,-0.038353,-3.3415,0.674438
1037365767,0.081228,-3.34133,0.521913
1037367772,0.0214375,-3.34129,-0.0881875
1037369765,0.0513447,-3.34119,-0.240712
1037371772,0.0513447,-3.34109,0.216863
1037373772,-0.038353,-3.34116,0.369388
1037375766,0.0513447,-3.34106,-0.0881875
1037377770,0.111135,-3.34084,-0.0881875
1037379774,0.0214375,-3.34079,-0.0881875
1037381767,-0.0084458,-3.34081,-0.240712
1037383771,0.0214375,-3.34077,-0.0881875
1037385772,-0.0084458,-3.34079,-0.545763
1037387767,0.081228,-3.34062,-0.698288
1037389773,0.081228,-3.34046,-0.393238
1037391765,-0.0682363,-3.3406,-0.240712
1037393741,-0.0084458,-3.34061,-0.393238
1037395746,0.0513447,-3.34051,-0.698288
1037397743,0.0513447,-3.34041,-1.00334
1037399742,0.081228,-3.34025,-1.00334
1037401746,0.0513447,-3.34014,-0.393238
1037403743,-0.0084458,-3.34016,-0.393238
1037405743,0.0214375,-3.34012,-0.698288
1037407747,0.081228,-3.33995,-0.393238
1037409748,-0.038353,-3.34003,-0.393238
1037411746,-0.0084458,-3.34005,-0.0881875
